169.95	-45.75	8.85E-05
170.05	-45.75	8.85E-05
170.15	-45.75	8.85E-05
170.25	-45.75	8.85E-05
170.35	-45.75	8.85E-05
170.45	-45.75	8.85E-05
170.55	-45.75	8.85E-05
170.65	-45.75	8.85E-05
170.75	-45.75	8.85E-05
170.85	-45.75	8.85E-05
170.95	-45.75	8.85E-05
171.05	-45.75	8.85E-05
171.15	-45.75	8.85E-05
171.25	-45.75	8.85E-05
171.35	-45.75	8.85E-05
171.45	-45.75	8.85E-05
165.85	-45.65	2.08E-04
165.95	-45.65	2.58E-04
166.05	-45.65	2.98E-04
166.15	-45.65	3.09E-04
166.25	-45.65	3.07E-04
166.35	-45.65	3.16E-04
166.45	-45.65	3.55E-04
166.55	-45.65	4.31E-04
166.65	-45.65	5.16E-04
166.75	-45.65	4.31E-04
166.85	-45.65	3.53E-04
166.95	-45.65	2.94E-04
167.05	-45.65	2.40E-04
167.15	-45.65	1.91E-04
167.25	-45.65	1.59E-04
167.35	-45.65	1.35E-04
167.45	-45.65	1.14E-04
167.55	-45.65	1.00E-04
167.65	-45.65	9.01E-05
167.75	-45.65	9.01E-05
167.85	-45.65	9.01E-05
167.95	-45.65	9.01E-05
168.05	-45.65	9.01E-05
168.15	-45.65	9.01E-05
168.25	-45.65	9.01E-05
168.35	-45.65	8.86E-05
168.45	-45.65	8.86E-05
168.55	-45.65	8.86E-05
168.65	-45.65	8.86E-05
168.75	-45.65	8.86E-05
168.85	-45.65	8.86E-05
168.95	-45.65	8.86E-05
169.05	-45.65	8.86E-05
169.15	-45.65	8.86E-05
169.25	-45.65	8.86E-05
169.35	-45.65	8.86E-05
169.45	-45.65	8.86E-05
169.55	-45.65	8.86E-05
169.65	-45.65	8.86E-05
169.75	-45.65	8.86E-05
169.85	-45.65	8.86E-05
169.95	-45.65	8.86E-05
170.05	-45.65	8.86E-05
170.15	-45.65	8.86E-05
170.25	-45.65	8.86E-05
170.35	-45.65	8.86E-05
170.45	-45.65	8.86E-05
170.55	-45.65	8.86E-05
170.65	-45.65	8.86E-05
170.75	-45.65	8.86E-05
170.85	-45.65	8.86E-05
170.95	-45.65	8.86E-05
171.05	-45.65	8.86E-05
171.15	-45.65	8.86E-05
171.25	-45.65	8.86E-05
171.35	-45.65	8.86E-05
171.45	-45.65	8.86E-05
171.55	-45.65	8.86E-05
165.85	-45.55	1.82E-04
165.95	-45.55	2.27E-04
166.05	-45.55	2.85E-04
166.15	-45.55	3.38E-04
166.25	-45.55	3.72E-04
166.35	-45.55	3.97E-04
166.45	-45.55	4.18E-04
166.55	-45.55	4.54E-04
166.65	-45.55	4.87E-04
166.75	-45.55	5.02E-04
166.85	-45.55	4.78E-04
166.95	-45.55	4.14E-04
167.05	-45.55	3.35E-04
167.15	-45.55	2.54E-04
167.25	-45.55	1.98E-04
167.35	-45.55	1.62E-04
167.45	-45.55	1.30E-04
167.55	-45.55	1.14E-04
167.65	-45.55	1.02E-04
167.75	-45.55	9.01E-05
167.85	-45.55	9.01E-05
167.95	-45.55	9.01E-05
168.05	-45.55	9.01E-05
168.15	-45.55	9.01E-05
168.25	-45.55	9.01E-05
168.35	-45.55	9.01E-05
168.45	-45.55	8.88E-05
